"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"RX","IBUPROFEN","IBUPROFEN","A091625","002","TABLET","ORAL","600MG","AB","","","GRANULES INDIA LTD","Sep 15, 2015"
"RX","IBUPROFEN","IBUPROFEN","A090796","002","TABLET","ORAL","600MG","AB","","","MARKSANS PHARMA LTD","Dec 21, 2010"
"RX","IBUPROFEN","IBUPROFEN","A202413","002","TABLET","ORAL","600MG","AB","","","SHANDONG XINHUA PHARMACEUTICAL CO LTD","Nov 23, 2016"
"RX","IBUPROFEN","IBUPROFEN","A078329","002","TABLET","ORAL","600MG","AB","","","STRIDES PHARMA GLOBAL PTE LTD","Feb 5, 2009"
"RX","IBUPROFEN","IBUPROFEN","A215318","002","TABLET","ORAL","600MG","AB","","","YICHANG HUMANWELL PHARMACEUTICAL CO LTD","Mar 30, 2022"
"RX","IBUPROFEN","IBUPROFEN","A214699","003","TABLET","ORAL","800MG","AB","","","ALKEM LABORATORIES LTD","Sep 13, 2021"
"RX","IBUPROFEN","IBUPROFEN","A071935","001","TABLET","ORAL","800MG","AB","","","AMNEAL PHARMACEUTICALS NY LLC","Oct 13, 1987"
"RX","IBUPROFEN","IBUPROFEN","A078558","003","TABLET","ORAL","800MG","AB","","","AMNEAL PHARMACEUTICALS NY LLC","Jun 18, 2007"
"RX","IBUPROFEN","IBUPROFEN","A213794","003","TABLET","ORAL","800MG","AB","","","AUROBINDO PHARMA LTD","May 8, 2020"
"RX","IBUPROFEN","IBUPROFEN","A071268","003","TABLET","ORAL","800MG","AB","","","CONTRACT PHARMACAL CORP","Jul 1, 1988"
"RX","IBUPROFEN","IBUPROFEN","A075682","003","TABLET","ORAL","800MG","AB","","RS","DR REDDYS LABORATORIES INC","Nov 14, 2001"
"RX","IBUPROFEN","IBUPROFEN","A076112","003","TABLET","ORAL","800MG","AB","","","DR REDDYS LABORATORIES INC","Oct 31, 2001"
"RX","IBUPROFEN","IBUPROFEN","A091625","003","TABLET","ORAL","800MG","AB","","","GRANULES INDIA LTD","Sep 15, 2015"
"RX","IBUPROFEN","IBUPROFEN","A090796","003","TABLET","ORAL","800MG","AB","","","MARKSANS PHARMA LTD","Dec 21, 2010"
"RX","IBUPROFEN","IBUPROFEN","A202413","003","TABLET","ORAL","800MG","AB","","","SHANDONG XINHUA PHARMACEUTICAL CO LTD","Nov 23, 2016"
"RX","IBUPROFEN","IBUPROFEN","A078329","003","TABLET","ORAL","800MG","AB","","","STRIDES PHARMA GLOBAL PTE LTD","Feb 5, 2009"
"RX","IBUPROFEN","IBUPROFEN","A215318","003","TABLET","ORAL","800MG","AB","","","YICHANG HUMANWELL PHARMACEUTICAL CO LTD","Mar 30, 2022"
"RX","IBUPROFEN LYSINE","IBUPROFEN LYSINE","A202402","001","INJECTABLE","INTRAVENOUS","EQ 20MG BASE/2ML (EQ 10MG BASE/ML)","AP","","","XGEN PHARMACEUTICALS DJB INC","Mar 30, 2016"
"RX","IBUPROFEN LYSINE","NEOPROFEN","N021903","001","INJECTABLE","INTRAVENOUS","EQ 20MG BASE/2ML (EQ 10MG BASE/ML)","AP","RLD","RS","RECORDATI RARE DISEASES INC","Apr 13, 2006"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A218359","001","TABLET","ORAL","250MG; 125MG","","","","AUROBINDO PHARMA LTD","Mar 26, 2024"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A216999","001","TABLET","ORAL","250MG; 125MG","","","","BIONPHARMA INC","Aug 1, 2023"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A218247","001","TABLET","ORAL","250MG; 125MG","","","","DR REDDYS LABORATORIES LTD","Aug 23, 2024"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A218311","001","TABLET","ORAL","250MG; 125MG","","","","GLENMARK PHARMACEUTICALS LTD","Apr 26, 2024"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A216592","001","TABLET","ORAL","250MG; 125MG","","","","GRANULES PHARMACEUTICALS INC","Jul 13, 2023"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A214836","001","TABLET","ORAL","250MG; 125MG","","","","L PERRIGO CO","Feb 28, 2023"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A220126","001","TABLET","ORAL","250MG; 125MG","","","","LNK INTERNATIONAL INC","Dec 11, 2025"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A216994","001","TABLET","ORAL","250MG; 125MG","","","","MARKSANS PHARMA LTD","Jul 10, 2023"
"OTC","ACETAMINOPHEN; IBUPROFEN","ACETAMINOPHEN AND IBUPROFEN","A219053","001","TABLET","ORAL","250MG; 125MG","","","","TARO PHARMACEUTICAL INDUSTRIES LTD","Jan 2, 2026"
"OTC","ACETAMINOPHEN; IBUPROFEN","ADVIL DUAL ACTION WITH ACETAMINOPHEN","N211733","001","TABLET","ORAL","250MG; 125MG","","RLD","RS","HALEON US HOLDINGS LLC","Feb 28, 2020"
"OTC","CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE","ADVIL ALLERGY AND CONGESTION RELIEF","N022113","001","TABLET","ORAL","4MG; 200MG; 10MG","","RLD","RS","HALEON US HOLDINGS LLC","Dec 21, 2011"
"OTC","CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE","ADVIL MULTI-SYMPTOM COLD & FLU","N022113","002","TABLET","ORAL","4MG; 200MG; 10MG","","RLD","RS","HALEON US HOLDINGS LLC","Apr 28, 2017"
"OTC","CHLORPHENIRAMINE MALEATE; IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","CHILDREN'S ADVIL ALLERGY SINUS","N021587","001","SUSPENSION","ORAL","1MG/5ML; 100MG/5ML; 15MG/5ML","","RLD","RS","HALEON US HOLDINGS LLC","Feb 24, 2004"
"OTC","CHLORPHENIRAMINE MALEATE; IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","ADVIL ALLERGY SINUS","N021441","001","TABLET","ORAL","2MG; 200MG; 30MG","","RLD","RS","HALEON US HOLDINGS LLC","Dec 19, 2002"
"OTC","DIPHENHYDRAMINE CITRATE; IBUPROFEN","ADVIL PM","N021394","001","TABLET","ORAL","38MG; 200MG","","RLD","RS","HALEON US HOLDINGS LLC","Dec 21, 2005"
"OTC","DIPHENHYDRAMINE CITRATE; IBUPROFEN","IBUPROFEN AND DIPHENHYDRAMINE CITRATE","A216204","001","TABLET","ORAL","38MG; 200MG","","","","AUROBINDO PHARMA LTD","May 31, 2022"
"OTC","DIPHENHYDRAMINE CITRATE; IBUPROFEN","IBUPROFEN AND DIPHENHYDRAMINE CITRATE","A090619","001","TABLET","ORAL","38MG; 200MG","","","","DR REDDYS LABORATORIES LTD","Jul 8, 2009"
"OTC","DIPHENHYDRAMINE CITRATE; IBUPROFEN","IBUPROFEN AND DIPHENHYDRAMINE CITRATE","A079113","001","TABLET","ORAL","38MG; 200MG","","","","PERRIGO R AND D CO","Dec 22, 2008"
"OTC","DIPHENHYDRAMINE CITRATE; IBUPROFEN","IBUPROFEN AND DIPHENHYDRAMINE CITRATE","A211404","001","TABLET","ORAL","38MG; 200MG","","","","PLD ACQUISITIONS LLC","Apr 11, 2024"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN","ADVIL PM","N021393","001","CAPSULE","ORAL","25MG; EQ 200MG FREE ACID AND POTASSIUM SALT","","RLD","RS","HALEON US HOLDINGS LLC","Dec 21, 2005"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN","IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE","A210676","001","CAPSULE","ORAL","25MG; EQ 200MG FREE ACID AND POTASSIUM SALT","","","","AUROBINDO PHARMA LTD","Feb 14, 2019"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN","IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE","A090397","001","CAPSULE","ORAL","25MG; EQ 200MG FREE ACID AND POTASSIUM SALT","","","","BIONPHARMA INC","Nov 22, 2010"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN","IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE","A200888","001","CAPSULE","ORAL","25MG; EQ 200MG FREE ACID AND POTASSIUM SALT","","","","ONESOURCE SPECIALTY PTE LTD","Mar 5, 2012"
"OTC","IBUPROFEN","ADVIL LIQUI-GELS","N020402","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","RLD","RS","HALEON US HOLDINGS LLC","Apr 20, 1995"
"OTC","IBUPROFEN","ADVIL MIGRAINE LIQUI-GELS","N020402","002","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","RLD","RS","HALEON US HOLDINGS LLC","Mar 16, 2000"
"OTC","IBUPROFEN","IBUPROFEN","A202300","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","AMNEAL PHARMACEUTICALS OF NEW YORK LLC","Dec 23, 2011"
"OTC","IBUPROFEN","IBUPROFEN","A206999","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","ASCENT PHARMACEUTICALS INC","Dec 21, 2017"
"OTC","IBUPROFEN","IBUPROFEN","A207753","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","AUROBINDO PHARMA LTD","Jun 29, 2018"
"OTC","IBUPROFEN","IBUPROFEN","A215777","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","AUROBINDO PHARMA LTD","Sep 14, 2023"
"OTC","IBUPROFEN","IBUPROFEN","A078682","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","BIONPHARMA INC","Mar 24, 2009"
"OTC","IBUPROFEN","IBUPROFEN","A206568","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","HUMANWELL PURACAP PHARMACEUTICAL WUHAN CO LTD","Jun 21, 2016"
"OTC","IBUPROFEN","IBUPROFEN","A079205","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","MARKSANS PHARMA LTD","Jun 26, 2009"
"OTC","IBUPROFEN","IBUPROFEN","A204469","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","ONESOURCE SPECIALTY PTE LTD","Mar 28, 2018"
"OTC","IBUPROFEN","IBUPROFEN","A077338","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","P AND L DEVELOPMENT LLC DBA PLD DEVELOPMENTS LLC","Jul 10, 2009"
"OTC","IBUPROFEN","IBUPROFEN","A217236","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","PATHEON SOFTGELS BV","Feb 13, 2024"
"OTC","IBUPROFEN","IBUPROFEN","A203599","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT","","","","SOFGEN PHARMACEUTICALS LLC","Sep 7, 2016"
"OTC","IBUPROFEN","MIDOL LIQUID GELS","N021472","001","CAPSULE","ORAL","200MG","","RLD","RS","BIONPHARMA INC","Oct 18, 2002"
"OTC","IBUPROFEN","CHILDREN'S ADVIL","N020589","001","SUSPENSION","ORAL","100MG/5ML","","","","HALEON US HOLDINGS LLC","Jun 27, 1996"
"OTC","IBUPROFEN","CHILDREN'S ADVIL-FLAVORED","N020589","002","SUSPENSION","ORAL","100MG/5ML","","","","HALEON US HOLDINGS LLC","Nov 7, 1997"
"OTC","IBUPROFEN","CHILDREN'S IBUPROFEN","A074937","001","SUSPENSION","ORAL","100MG/5ML","","","","L PERRIGO CO","Dec 22, 1998"
"OTC","IBUPROFEN","CHILDREN'S MOTRIN","N020516","001","SUSPENSION","ORAL","100MG/5ML","","RLD","RS","KENVUE BRANDS LLC","Jun 16, 1995"
"OTC","IBUPROFEN","IBUPROFEN","A210602","001","SUSPENSION","ORAL","100MG/5ML","","","","ANNORA PHARMA PRIVATE LTD","Nov 23, 2018"
"OTC","IBUPROFEN","IBUPROFEN","A209179","001","SUSPENSION","ORAL","100MG/5ML","","","","AUROBINDO PHARMA LTD","Apr 17, 2018"
"OTC","IBUPROFEN","IBUPROFEN","A210149","001","SUSPENSION","ORAL","100MG/5ML","","","","GUARDIAN DRUG CO","Aug 17, 2018"
"OTC","IBUPROFEN","IBUPROFEN","A074916","001","SUSPENSION","ORAL","100MG/5ML","","","","P AND L DEVELOPMENT LLC","Apr 30, 1999"
"OTC","IBUPROFEN","IBUPROFEN","A214789","001","SUSPENSION","ORAL","100MG/5ML","","","","PAI HOLDINGS LLC DBA PHARMACEUTICAL ASSOCIATES INC","Nov 8, 2024"
"OTC","IBUPROFEN","IBUPROFEN","A211666","001","SUSPENSION","ORAL","100MG/5ML","","","","STRIDES PHARMA GLOBAL PTE LTD","Feb 22, 2021"
"OTC","IBUPROFEN","IBUPROFEN","A209207","001","SUSPENSION","ORAL","100MG/5ML","","","","SUN PHARMA CANADA INC","Jun 27, 2017"
"OTC","IBUPROFEN","CHILDREN'S MOTRIN","N020603","001","SUSPENSION/DROPS","ORAL","40MG/ML","","RLD","RS","KENVUE BRANDS LLC","Jun 10, 1996"
"OTC","IBUPROFEN","IBUPROFEN","A213506","001","SUSPENSION/DROPS","ORAL","40MG/ML","","","","AUROBINDO PHARMA LTD","Apr 8, 2024"
"OTC","IBUPROFEN","IBUPROFEN","A210755","001","SUSPENSION/DROPS","ORAL","40MG/ML","","","","GUARDIAN DRUG CO","Sep 26, 2018"
"OTC","IBUPROFEN","IBUPROFEN","A075217","001","SUSPENSION/DROPS","ORAL","40MG/ML","","","","L PERRIGO CO","Dec 16, 1998"
"OTC","IBUPROFEN","IBUPROFEN","A217261","001","SUSPENSION/DROPS","ORAL","40MG/ML","","","","SUN PHARMA CANADA INC","Aug 8, 2023"
"OTC","IBUPROFEN","IBUPROFEN","A079058","001","SUSPENSION/DROPS","ORAL","40MG/ML","","","","TRIS PHARMA INC","Aug 31, 2009"
"OTC","IBUPROFEN","INFANT'S ADVIL","N020812","002","SUSPENSION/DROPS","ORAL","50MG/1.25ML","","RLD","RS","HALEON US HOLDINGS LLC","Jan 12, 2000"
"OTC","IBUPROFEN","ADVIL","N018989","001","TABLET","ORAL","200MG","","RLD","RS","HALEON US HOLDINGS LLC","May 18, 1984"
"OTC","IBUPROFEN","IBUPROFEN","A072299","001","TABLET","ORAL","200MG","","","","ADAPTIS PHARMA PRIVATE LTD","Jul 1, 1988"
"OTC","IBUPROFEN","IBUPROFEN","A071333","001","TABLET","ORAL","200MG","","","","AMNEAL PHARMACEUTICALS NY LLC","Feb 17, 1987"
"OTC","IBUPROFEN","IBUPROFEN","A072199","001","TABLET","ORAL","200MG","","","","AMNEAL PHARMACEUTICALS NY LLC","May 23, 1988"
"OTC","IBUPROFEN","IBUPROFEN","A079233","001","TABLET","ORAL","200MG","","","","AMNEAL PHARMACEUTICALS OF NEW YORK LLC","Mar 18, 2014"
"OTC","IBUPROFEN","IBUPROFEN","A208865","001","TABLET","ORAL","200MG","","","","AUROBINDO PHARMA LTD","Nov 8, 2017"
"OTC","IBUPROFEN","IBUPROFEN","A076460","001","TABLET","ORAL","200MG","","","","AVEMA PHARMA SOLUTIONS","Nov 26, 2003"
"OTC","IBUPROFEN","IBUPROFEN","A075661","001","TABLET","ORAL","200MG","","","","DR REDDYS LABORATORIES INC","Dec 12, 2001"
"OTC","IBUPROFEN","IBUPROFEN","A076117","001","TABLET","ORAL","200MG","","","","DR REDDYS LABORATORIES INC","Nov 20, 2001"
"OTC","IBUPROFEN","IBUPROFEN","A079174","001","TABLET","ORAL","200MG","","","","GRANULES INDIA LTD","Dec 10, 2010"
"OTC","IBUPROFEN","IBUPROFEN","A202312","001","TABLET","ORAL","200MG","","","","GRANULES INDIA LTD","Oct 7, 2016"
"OTC","IBUPROFEN","IBUPROFEN","A072096","001","TABLET","ORAL","200MG","","","","L PERRIGO CO","Dec 8, 1987"
"OTC","IBUPROFEN","IBUPROFEN","A075010","001","TABLET","ORAL","200MG","","","","LNK INTERNATIONAL INC","Mar 1, 1999"
"OTC","IBUPROFEN","IBUPROFEN","A075139","001","TABLET","ORAL","200MG","","","","LNK INTERNATIONAL INC","Mar 1, 1999"
"OTC","IBUPROFEN","IBUPROFEN","A091237","001","TABLET","ORAL","200MG","","","","MARKSANS PHARMA LTD","Feb 8, 2011"
"OTC","IBUPROFEN","IBUPROFEN","A091239","001","TABLET","ORAL","200MG","","","","MARKSANS PHARMA LTD","Feb 1, 2011"
"OTC","IBUPROFEN","IBUPROFEN","A073019","001","TABLET","ORAL","200MG","","","","MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC","Mar 30, 1994"
"OTC","IBUPROFEN","IBUPROFEN","A077349","001","TABLET","ORAL","200MG","","","RS","PERRIGO R AND D CO","Jun 21, 2005"
"OTC","IBUPROFEN","IBUPROFEN","A071229","001","TABLET","ORAL","200MG","","","","PH HEALTH LTD","Apr 1, 1987"
"OTC","IBUPROFEN","IBUPROFEN","A207095","001","TABLET","ORAL","200MG","","","","SHANDONG XINHUA PHARMACEUTICAL CO LTD","May 5, 2017"
"OTC","IBUPROFEN","IBUPROFEN","A207095","002","TABLET","ORAL","200MG","","","","SHANDONG XINHUA PHARMACEUTICAL CO LTD","Aug 21, 2018"
"OTC","IBUPROFEN","IBUPROFEN","A079129","001","TABLET","ORAL","200MG","","","","STRIDES PHARMA GLOBAL PTE LTD","Mar 28, 2011"
"OTC","IBUPROFEN","IBUPROFEN","A091355","001","TABLET","ORAL","200MG","","","","STRIDES PHARMA GLOBAL PTE LTD","Apr 4, 2011"
"OTC","IBUPROFEN","JUNIOR STRENGTH ADVIL","N020267","002","TABLET","ORAL","100MG","","","","HALEON US HOLDINGS LLC","Dec 13, 1996"
"OTC","IBUPROFEN","JUNIOR STRENGTH MOTRIN","N020602","001","TABLET","ORAL","100MG","","","","KENVUE BRANDS LLC","Jun 10, 1996"
"OTC","IBUPROFEN","MOTRIN IB","N019012","003","TABLET","ORAL","200MG","","RLD","","KENVUE BRANDS LLC","Dec 17, 1990"
"OTC","IBUPROFEN","CHILDREN'S ADVIL","N020944","001","TABLET, CHEWABLE","ORAL","50MG","","","","HALEON US HOLDINGS LLC","Dec 18, 1998"
"OTC","IBUPROFEN","IBUPROFEN","A076359","002","TABLET, CHEWABLE","ORAL","100MG","","","RS","L PERRIGO CO","Jan 16, 2004"
"OTC","IBUPROFEN","JUNIOR STRENGTH ADVIL","N020944","002","TABLET, CHEWABLE","ORAL","100MG","","","","HALEON US HOLDINGS LLC","Dec 18, 1998"
"OTC","IBUPROFEN SODIUM","ADVIL","N201803","001","TABLET","ORAL","EQ 200MG BASE","","RLD","RS","HALEON US HOLDINGS LLC","Jun 12, 2012"
"OTC","IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE","ADVIL CONGESTION RELIEF","N022565","001","TABLET","ORAL","200MG; 10MG","","RLD","RS","HALEON US HOLDINGS LLC","May 27, 2010"
"OTC","IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE","IBUPROFEN AND PHENYLEPHRINE HYDROCHLORIDE","A203200","001","TABLET","ORAL","200MG; 10MG","","","","PERRIGO R AND D CO","Jul 3, 2014"
"OTC","IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","ADVIL COLD AND SINUS","N021374","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT; 30MG","","RLD","RS","HALEON US HOLDINGS LLC","May 30, 2002"
"OTC","IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A209235","001","CAPSULE","ORAL","EQ 200MG FREE ACID AND POTASSIUM SALT; 30MG","","","","AUROBINDO PHARMA LTD","Dec 1, 2017"
"OTC","IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","CHILDREN'S ADVIL COLD","N021373","001","SUSPENSION","ORAL","100MG/5ML; 15MG/5ML","","","","HALEON US HOLDINGS LLC","Apr 18, 2002"
"OTC","IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","CHILDREN'S MOTRIN COLD","N021128","001","SUSPENSION","ORAL","100MG/5ML; 15MG/5ML","","RLD","RS","KENVUE BRANDS LLC","Aug 1, 2000"
