"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216916","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","GRANULES INDIA LTD","Jun 12, 2023"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A205541","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","HETERO LABS LTD UNIT III","Nov 6, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A206980","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","IPCA LABORATORIES LTD","Jun 25, 2025"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A202033","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","MYLAN PHARMACEUTICALS INC","Dec 15, 2011"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A204106","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","NOVAST LABORATORIES LTD","Feb 6, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203028","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","PHARMADAX INC","Mar 31, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A214004","004","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","SUNSHINE LAKE PHARMA CO LTD","May 23, 2024"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A207206","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","VISUM PHARMACEUTICAL CO LTD","Dec 19, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A090615","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","WOCKHARDT BIO AG","Jul 22, 2010"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A213854","004","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","YICHANG HUMANWELL PHARMACEUTICAL CO LTD","Aug 1, 2022"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203894","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","","","ZYDUS PHARMACEUTICALS USA INC","Mar 23, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A204161","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","ACTAVIS ELIZABETH LLC","Nov 25, 2016"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076862","001","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","ACTAVIS LABORATORIES FL INC","Aug 3, 2009"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A211143","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","ALKEM LABORATORIES LTD","Nov 25, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A207465","001","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","CIPLA LTD","Oct 26, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A090617","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","DR REDDYS LABORATORIES LTD","Aug 1, 2012"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216916","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","GRANULES INDIA LTD","Jun 12, 2023"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A205541","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","HETERO LABS LTD UNIT III","Nov 6, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A206980","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","IPCA LABORATORIES LTD","Jun 25, 2025"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A202033","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","MYLAN PHARMACEUTICALS INC","Dec 15, 2011"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A204106","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","NOVAST LABORATORIES LTD","Feb 6, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203028","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","PHARMADAX INC","Mar 31, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A214004","001","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","SUNSHINE LAKE PHARMA CO LTD","Sep 26, 2022"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A207206","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","VISUM PHARMACEUTICAL CO LTD","Dec 19, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A090615","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","WOCKHARDT BIO AG","Jul 22, 2010"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A213854","003","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","YICHANG HUMANWELL PHARMACEUTICAL CO LTD","Nov 8, 2021"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A214110","001","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","ZHEJIANG JUTAI PHARMACEUTICAL CO LTD","Jul 26, 2024"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203894","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","","","ZYDUS PHARMACEUTICALS USA INC","Mar 23, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A204161","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","ACTAVIS ELIZABETH LLC","Nov 25, 2016"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A211143","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","ALKEM LABORATORIES LTD","Nov 25, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A207465","002","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","CIPLA LTD","Oct 26, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A078889","001","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","DOCTOR REDDYS LABORATORIES LTD","Aug 15, 2012"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216916","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","GRANULES INDIA LTD","Jun 12, 2023"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A205541","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","HETERO LABS LTD UNIT III","Nov 6, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A206980","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","IPCA LABORATORIES LTD","Jun 25, 2025"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A202033","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","MYLAN PHARMACEUTICALS INC","Dec 15, 2011"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A204106","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","NOVAST LABORATORIES LTD","Feb 6, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203699","001","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","PHARMADAX INC","Mar 30, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A214004","002","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","SUNSHINE LAKE PHARMA CO LTD","Sep 26, 2022"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A207206","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","VISUM PHARMACEUTICAL CO LTD","Dec 19, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A090615","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","WOCKHARDT BIO AG","Jul 22, 2010"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A214110","002","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","ZHEJIANG JUTAI PHARMACEUTICAL CO LTD","Jul 26, 2024"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203894","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","ZYDUS PHARMACEUTICALS USA INC","Mar 23, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A204161","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","ACTAVIS ELIZABETH LLC","Nov 25, 2016"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A211143","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","ALKEM LABORATORIES LTD","Nov 25, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A207465","003","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","CIPLA LTD","Oct 26, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A078889","002","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","DOCTOR REDDYS LABORATORIES LTD","Aug 15, 2012"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216916","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","GRANULES INDIA LTD","Jun 12, 2023"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A205541","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","HETERO LABS LTD UNIT III","Nov 6, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A206980","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","IPCA LABORATORIES LTD","Jun 25, 2025"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A202033","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","MYLAN PHARMACEUTICALS INC","Dec 15, 2011"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A204106","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","NOVAST LABORATORIES LTD","Feb 6, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203699","002","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","PHARMADAX INC","Mar 30, 2020"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A214004","003","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","SUNSHINE LAKE PHARMA CO LTD","Sep 26, 2022"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A207206","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","VISUM PHARMACEUTICAL CO LTD","Dec 19, 2018"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A090615","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","WOCKHARDT BIO AG","Jul 22, 2010"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A213854","001","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","","","YICHANG HUMANWELL PHARMACEUTICAL CO LTD","Feb 12, 2021"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A213854","002","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","YICHANG HUMANWELL PHARMACEUTICAL CO LTD","Feb 12, 2021"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A214110","003","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","ZHEJIANG JUTAI PHARMACEUTICAL CO LTD","Jul 26, 2024"
"RX","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A203894","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","","","ZYDUS PHARMACEUTICALS USA INC","Mar 23, 2018"
"RX","METOPROLOL SUCCINATE","TOPROL-XL","N019962","004","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","AB","RLD","","MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC","Feb 5, 2001"
"RX","METOPROLOL SUCCINATE","TOPROL-XL","N019962","001","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","AB","RLD","RS","MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC","Jan 10, 1992"
"RX","METOPROLOL SUCCINATE","TOPROL-XL","N019962","002","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","AB","RLD","","MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC","Jan 10, 1992"
"RX","METOPROLOL SUCCINATE","TOPROL-XL","N019962","003","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","AB","RLD","RS","MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC","Jan 10, 1992"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A078950","001","INJECTABLE","INJECTION","1MG/ML","AP","","","BAXTER HEALTHCARE CORP","Apr 29, 2013"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A091045","001","INJECTABLE","INJECTION","1MG/ML","AP","","","FRESENIUS KABI USA LLC","Oct 25, 2010"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A204205","001","INJECTABLE","INJECTION","1MG/ML","AP","","","GLAND PHARMA LTD","Aug 27, 2014"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A077761","001","INJECTABLE","INJECTION","1MG/ML","AP","","","HIKMA FARMACEUTICA (PORTUGAL) SA","May 30, 2007"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A076495","001","INJECTABLE","INJECTION","1MG/ML","AP","","","HIKMA PHARMACEUTICALS USA INC","Jul 7, 2003"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A078085","001","INJECTABLE","INJECTION","1MG/ML","AP","","RS","HOSPIRA INC","Apr 29, 2008"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A077360","001","INJECTABLE","INJECTION","1MG/ML","AP","","","SANDOZ INC","Oct 2, 2007"
"RX","METOPROLOL TARTRATE","LOPRESSOR","N219373","001","SOLUTION","ORAL","10MG/ML","","RLD","RS","RUBICON RESEARCH LTD","Apr 10, 2025"
"RX","METOPROLOL TARTRATE","LOPRESSOR","N218698","001","TABLET","ORAL","12.5MG","","RLD","RS","XTM CONSULTING LLC","Aug 28, 2025"
"RX","METOPROLOL TARTRATE","LOPRESSOR","N017963","001","TABLET","ORAL","50MG","AB","RLD","","VALIDUS PHARMACEUTICALS LLC","Approved Prior to Jan 1, 1982"
"RX","METOPROLOL TARTRATE","LOPRESSOR","N017963","002","TABLET","ORAL","100MG","AB","RLD","","VALIDUS PHARMACEUTICALS LLC","Approved Prior to Jan 1, 1982"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A202871","001","TABLET","ORAL","25MG","AB","","","ALEMBIC PHARMACEUTICALS LTD","May 28, 2013"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A077739","001","TABLET","ORAL","25MG","AB","","","AUROBINDO PHARMA LTD","Sep 11, 2007"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A078459","001","TABLET","ORAL","25MG","AB","","","IPCA LABORATORIES LTD","Jun 17, 2008"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A076704","001","TABLET","ORAL","25MG","AB","","","MYLAN PHARMACEUTICALS INC","Jan 16, 2004"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A200981","001","TABLET","ORAL","25MG","AB","","","RUBICON RESEARCH LTD","Oct 28, 2014"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A208955","001","TABLET","ORAL","25MG","AB","","","SCIEGEN PHARMACEUTICALS INC","Feb 5, 2020"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A077739","004","TABLET","ORAL","37.5MG","AB","","","AUROBINDO PHARMA LTD","Dec 7, 2023"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A076704","004","TABLET","ORAL","37.5MG","AB","","","MYLAN PHARMACEUTICALS INC","Mar 18, 2015"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A200981","004","TABLET","ORAL","37.5MG","AB","","","RUBICON RESEARCH LTD","Aug 21, 2019"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A202871","002","TABLET","ORAL","50MG","AB","","","ALEMBIC PHARMACEUTICALS LTD","May 28, 2013"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A077739","002","TABLET","ORAL","50MG","AB","","","AUROBINDO PHARMA LTD","Sep 11, 2007"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A078459","002","TABLET","ORAL","50MG","AB","","","IPCA LABORATORIES LTD","Jun 17, 2008"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A076704","002","TABLET","ORAL","50MG","AB","","","MYLAN PHARMACEUTICALS INC","Jan 16, 2004"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074453","001","TABLET","ORAL","50MG","AB","","","RENATA PLC","Apr 27, 1995"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A200981","002","TABLET","ORAL","50MG","AB","","","RUBICON RESEARCH LTD","Oct 28, 2014"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A208955","002","TABLET","ORAL","50MG","AB","","","SCIEGEN PHARMACEUTICALS INC","Feb 5, 2020"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074644","001","TABLET","ORAL","50MG","AB","","","SUN PHARMACEUTICAL INDUSTRIES INC","Dec 10, 1996"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A077739","005","TABLET","ORAL","75MG","AB","","","AUROBINDO PHARMA LTD","Dec 7, 2023"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A076704","005","TABLET","ORAL","75MG","AB","","","MYLAN PHARMACEUTICALS INC","Mar 18, 2015"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A200981","005","TABLET","ORAL","75MG","AB","","","RUBICON RESEARCH LTD","Aug 21, 2019"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A202871","003","TABLET","ORAL","100MG","AB","","","ALEMBIC PHARMACEUTICALS LTD","May 28, 2013"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A077739","003","TABLET","ORAL","100MG","AB","","","AUROBINDO PHARMA LTD","Sep 11, 2007"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A078459","003","TABLET","ORAL","100MG","AB","","","IPCA LABORATORIES LTD","Jun 17, 2008"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A076704","003","TABLET","ORAL","100MG","AB","","RS","MYLAN PHARMACEUTICALS INC","Jan 16, 2004"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074453","002","TABLET","ORAL","100MG","AB","","","RENATA PLC","Apr 27, 1995"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A200981","003","TABLET","ORAL","100MG","AB","","","RUBICON RESEARCH LTD","Oct 28, 2014"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A208955","003","TABLET","ORAL","100MG","AB","","","SCIEGEN PHARMACEUTICALS INC","Feb 5, 2020"
"RX","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074644","002","TABLET","ORAL","100MG","AB","","","SUN PHARMACEUTICAL INDUSTRIES INC","Dec 10, 1996"
"DISCN","CHLORTHALIDONE; METOPROLOL TARTRATE","LOPRESSIDONE","N019451","001","CAPSULE","ORAL","25MG; 100MG","","","","NOVARTIS PHARMACEUTICALS CORP","Dec 31, 1987"
"DISCN","CHLORTHALIDONE; METOPROLOL TARTRATE","LOPRESSIDONE","N019451","002","CAPSULE","ORAL","25MG; 200MG","","","","NOVARTIS PHARMACEUTICALS CORP","Dec 31, 1987"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE","DUTOPROL","N021956","001","TABLET, EXTENDED RELEASE","ORAL","12.5MG; EQ 25MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","CONCORDIA PHARMACEUTICALS INC","Aug 28, 2006"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE","DUTOPROL","N021956","002","TABLET, EXTENDED RELEASE","ORAL","12.5MG; EQ 50MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","CONCORDIA PHARMACEUTICALS INC","Aug 28, 2006"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE","DUTOPROL","N021956","003","TABLET, EXTENDED RELEASE","ORAL","12.5MG; EQ 100MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","CONCORDIA PHARMACEUTICALS INC","Aug 28, 2006"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","LOPRESSOR HCT","N018303","002","TABLET","ORAL","25MG; 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","VALIDUS PHARMACEUTICALS LLC","Dec 31, 1984"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","LOPRESSOR HCT","N018303","003","TABLET","ORAL","50MG; 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","VALIDUS PHARMACEUTICALS LLC","Dec 31, 1984"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE","A090654","001","TABLET","ORAL","25MG; 50MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Jan 19, 2012"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE","A090654","002","TABLET","ORAL","25MG; 100MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Jan 19, 2012"
