"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE","BUTALBITAL, ASPIRIN AND CAFFEINE","A085441","002","TABLET","ORAL","325MG; 50MG; 40MG","","","","IVAX PHARMACEUTICALS INC","Oct 31, 1984"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE","BUTALBITAL, ASPIRIN AND CAFFEINE","A087048","002","TABLET","ORAL","325MG; 50MG; 40MG","","","","PURACAP PHARMACEUTICAL LLC","Dec 9, 1983"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE","BUTALBITAL, ASPIRIN AND CAFFEINE","A088972","001","TABLET","ORAL","325MG; 50MG; 40MG","","","","QUANTUM PHARMICS LTD","Jun 18, 1985"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE","BUTALBITAL, ASPIRIN AND CAFFEINE","A204195","001","TABLET","ORAL","325MG; 50MG; 40MG","","","","STRIDES PHARMA GLOBAL PTE LTD","Sep 22, 2016"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE","BUTALBITAL, ASPIRIN AND CAFFEINE","A086237","002","TABLET","ORAL","325MG; 50MG; 40MG","","","","WATSON LABORATORIES INC","Mar 23, 1984"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE","FIORINAL","N017534","003","TABLET","ORAL","325MG; 50MG; 40MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","ALLERGAN SALES LLC","Apr 16, 1986"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE","LANORINAL","A086986","002","TABLET","ORAL","325MG; 50MG; 40MG","","","","LANNETT CO INC","Oct 18, 1985"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE","BUTALBITAL, ASPIRIN, CAFFEINE, AND CODEINE PHOSPHATE","A203335","001","CAPSULE","ORAL","325MG; 50MG; 40MG; 30MG","","","","DR REDDYS LABORATORIES SA","Oct 30, 2015"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE","BUTALBITAL, ASPIRIN, CAFFEINE, AND CODEINE PHOSPHATE","A075351","001","CAPSULE","ORAL","325MG; 50MG; 40MG; 30MG","","","","NOVITIUM PHARMA LLC","Mar 5, 1999"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE","BUTALBITAL, ASPIRIN, CAFFEINE, AND CODEINE PHOSPHATE","A074359","001","CAPSULE","ORAL","325MG; 50MG; 40MG; 30MG","","","","WATSON LABORATORIES INC","Aug 31, 1995"
"DISCN","ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE","FIORINAL W/CODEINE","N019429","003","CAPSULE","ORAL","325MG; 50MG; 40MG; 30MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","ALLERGAN SALES LLC","Oct 26, 1990"
"DISCN","ASPIRIN; CAFFEINE; DIHYDROCODEINE BITARTRATE","SYNALGOS-DC","N011483","004","CAPSULE","ORAL","356.4MG; 30MG; 16MG","","RLD","","SUN PHARMACEUTICAL INDUSTRIES INC","Sep 6, 1983"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","INVAGESIC","A074817","001","TABLET","ORAL","385MG; 30MG; 25MG","","","","CHARTWELL RX SCIENCES LLC","Nov 27, 1996"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","INVAGESIC FORTE","A074817","002","TABLET","ORAL","770MG; 60MG; 50MG","","","","CHARTWELL RX SCIENCES LLC","Nov 27, 1996"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","NORGESIC","N013416","003","TABLET","ORAL","385MG; 30MG; 25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","BAUSCH HEALTH US LLC","Oct 27, 1982"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","NORGESIC FORTE","N013416","004","TABLET","ORAL","770MG; 60MG; 50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","BAUSCH HEALTH US LLC","Oct 27, 1982"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","ORPHENADRINE CITRATE, ASPIRIN, AND CAFFEINE","A074988","001","TABLET","ORAL","385MG; 30MG; 25MG","","","","JEROME STEVENS PHARMACEUTICALS INC","Apr 30, 1999"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","ORPHENADRINE CITRATE, ASPIRIN, AND CAFFEINE","A074654","001","TABLET","ORAL","385MG; 30MG; 25MG","","","","SANDOZ INC","Dec 31, 1996"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","ORPHENADRINE CITRATE, ASPIRIN, AND CAFFEINE","A074988","002","TABLET","ORAL","770MG; 60MG; 50MG","","","","JEROME STEVENS PHARMACEUTICALS INC","Apr 30, 1999"
"DISCN","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","ORPHENADRINE CITRATE, ASPIRIN, AND CAFFEINE","A074654","002","TABLET","ORAL","770MG; 60MG; 50MG","","","","SANDOZ INC","Dec 31, 1996"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","COMPOUND 65","A084553","002","CAPSULE","ORAL","389MG; 32.4MG; 65MG","","","","ALRA LABORATORIES INC","Aug 17, 1983"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","DARVON COMPOUND","N010996","006","CAPSULE","ORAL","389MG; 32.4MG; 32MG","","","","XANODYNE PHARMACEUTICS INC","Mar 8, 1983"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","DARVON COMPOUND-65","N010996","007","CAPSULE","ORAL","389MG; 32.4MG; 65MG","","","","XANODYNE PHARMACEUTICS INC","Mar 8, 1983"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","PROPOXYPHENE COMPOUND 65","A083077","002","CAPSULE","ORAL","389MG; 32.4MG; 65MG","","","","IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA","Dec 7, 1984"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","PROPOXYPHENE COMPOUND 65","A080044","002","CAPSULE","ORAL","389MG; 32.4MG; 65MG","","RLD","","SANDOZ INC","Sep 16, 1983"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","PROPOXYPHENE COMPOUND 65","A089025","001","CAPSULE","ORAL","389MG; 32.4MG; 65MG","","","","TEVA PHARMACEUTICALS USA INC","Mar 29, 1985"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","PROPOXYPHENE COMPOUND-65","A083101","002","CAPSULE","ORAL","389MG; 32.4MG; 65MG","","","","SANDOZ INC","Jun 24, 1985"
"DISCN","ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE","PROPOXYPHENE HYDROCHLORIDE W/ ASPIRIN AND CAFFEINE","A085732","002","CAPSULE","ORAL","389MG; 32.4MG; 65MG","","","","WATSON LABORATORIES INC","Sep 3, 1984"
"DISCN","ASPIRIN; CARISOPRODOL","CARISOPRODOL AND ASPIRIN","A089594","001","TABLET","ORAL","325MG; 200MG","","","","CHARTWELL RX SCIENCES LLC","Mar 31, 1989"
"DISCN","ASPIRIN; CARISOPRODOL","CARISOPRODOL AND ASPIRIN","A040116","001","TABLET","ORAL","325MG; 200MG","","","","GENUS LIFESCIENCES INC","Apr 25, 1996"
"DISCN","ASPIRIN; CARISOPRODOL","CARISOPRODOL AND ASPIRIN","A040832","001","TABLET","ORAL","325MG; 200MG","","","","NOVAST LABORATORIES LTD","Jan 7, 2010"
"DISCN","ASPIRIN; CARISOPRODOL","CARISOPRODOL AND ASPIRIN","A040252","001","TABLET","ORAL","325MG; 200MG","","","","OXFORD PHARMACEUTICALS LLC","Dec 10, 1997"
"DISCN","ASPIRIN; CARISOPRODOL","CARISOPRODOL COMPOUND","A088809","001","TABLET","ORAL","325MG; 200MG","","","","WATSON LABORATORIES INC","Oct 3, 1985"
"DISCN","ASPIRIN; CARISOPRODOL","SOMA COMPOUND","N012365","005","TABLET","ORAL","325MG; 200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","","","MEDA PHARMACEUTICALS MEDA PHARMACEUTICALS INC","Jul 11, 1983"
"DISCN","ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE","CARISOPRODOL, ASPIRIN AND CODEINE PHOSPHATE","A040860","001","TABLET","ORAL","325MG; 200MG; 16MG","","","","INGENUS PHARMACEUTICALS NJ LLC","Jan 7, 2010"
"DISCN","ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE","CARISOPRODOL, ASPIRIN AND CODEINE PHOSPHATE","A040283","001","TABLET","ORAL","325MG; 200MG; 16MG","","","","OXFORD PHARMACEUTICALS LLC","Dec 29, 1998"
"DISCN","ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE","CARISOPRODOL, ASPIRIN AND CODEINE PHOSPHATE","A040118","001","TABLET","ORAL","325MG; 200MG; 16MG","","","","SANDOZ INC","Apr 16, 1996"
"DISCN","ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE","SOMA COMPOUND W/ CODEINE","N012366","002","TABLET","ORAL","325MG; 200MG; 16MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","","","MEDA PHARMACEUTICALS MEDA PHARMACEUTICALS INC","Jul 11, 1983"
"DISCN","ASPIRIN; DIPYRIDAMOLE","AGGRENOX","N020884","001","CAPSULE, EXTENDED RELEASE","ORAL","25MG; 200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","BOEHRINGER INGELHEIM PHARMACEUTICALS INC","Nov 22, 1999"
"DISCN","ASPIRIN; DIPYRIDAMOLE","ASPIRIN AND DIPYRIDAMOLE","A206964","001","CAPSULE, EXTENDED RELEASE","ORAL","25MG; 200MG","","","","ANI PHARMACEUTICALS INC","Jan 18, 2017"
"DISCN","ASPIRIN; DIPYRIDAMOLE","ASPIRIN AND DIPYRIDAMOLE","A204552","001","CAPSULE, EXTENDED RELEASE","ORAL","25MG; 200MG","","","","CHARTWELL MOLECULAR HOLDINGS LLC","Mar 20, 2019"
"DISCN","ASPIRIN; DIPYRIDAMOLE","ASPIRIN AND DIPYRIDAMOLE","A208572","001","CAPSULE, EXTENDED RELEASE","ORAL","25MG; 200MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Aug 21, 2018"
"DISCN","ASPIRIN; HYDROCODONE BITARTRATE","AZDONE","A089420","001","TABLET","ORAL","500MG; 5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","","","SCHWARZ PHARMA INC","Jan 25, 1988"
"DISCN","ASPIRIN; HYDROCODONE BITARTRATE","VICOPRIN","A086333","001","TABLET","ORAL","500MG; 5MG","","","","ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV","Sep 14, 1983"
"DISCN","ASPIRIN; MEPROBAMATE","EQUAGESIC","N011702","003","TABLET","ORAL","325MG; 200MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Dec 29, 1983"
"DISCN","ASPIRIN; MEPROBAMATE","MEPRO-ASPIRIN","A089127","001","TABLET","ORAL","325MG; 200MG","","","","SANDOZ INC","Mar 2, 1987"
"DISCN","ASPIRIN; MEPROBAMATE","MEPROBAMATE AND ASPIRIN","A089126","001","TABLET","ORAL","325MG; 200MG","","","","PAR PHARMACEUTICAL INC","Aug 19, 1986"
"DISCN","ASPIRIN; MEPROBAMATE","MICRAININ","A084978","001","TABLET","ORAL","325MG; 200MG","","","","MEDPOINTE PHARMACEUTICALS MEDPOINTE HEALTHCARE INC","Approved Prior to Jan 1, 1982"
"DISCN","ASPIRIN; MEPROBAMATE","Q-GESIC","A088740","001","TABLET","ORAL","325MG; 200MG","","","","QUANTUM PHARMICS LTD","Jun 1, 1984"
"DISCN","ASPIRIN; METHOCARBAMOL","METHOCARBAMOL AND ASPIRIN","A087211","001","TABLET","ORAL","325MG; 400MG","","","","IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA","Dec 22, 1982"
"DISCN","ASPIRIN; METHOCARBAMOL","METHOCARBAMOL AND ASPIRIN","A081145","001","TABLET","ORAL","325MG; 400MG","","","","JEROME STEVENS PHARMACEUTICALS INC","Jan 31, 1995"
"DISCN","ASPIRIN; METHOCARBAMOL","METHOCARBAMOL AND ASPIRIN","A089193","001","TABLET","ORAL","325MG; 400MG","","","","MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC","Feb 12, 1986"
"DISCN","ASPIRIN; METHOCARBAMOL","METHOCARBAMOL AND ASPIRIN","A089657","001","TABLET","ORAL","325MG; 400MG","","","","PAR PHARMACEUTICAL INC","Nov 4, 1988"
"DISCN","ASPIRIN; METHOCARBAMOL","ROBAXISAL","N012281","001","TABLET","ORAL","325MG; 400MG","","RLD","","AH ROBINS CO","Approved Prior to Jan 1, 1982"
"DISCN","ASPIRIN; OMEPRAZOLE","YOSPRALA","N205103","001","TABLET, DELAYED RELEASE","ORAL","81MG; 40MG","","RLD","","GENUS LIFE SCIENCES INC","Sep 14, 2016"
"DISCN","ASPIRIN; OMEPRAZOLE","YOSPRALA","N205103","002","TABLET, DELAYED RELEASE","ORAL","325MG; 40MG","","RLD","","GENUS LIFE SCIENCES INC","Sep 14, 2016"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE","OXYCODONE AND ASPIRIN","A090084","001","TABLET","ORAL","325MG; 4.8355MG","","","","ACTAVIS LABORATORIES FL INC","Mar 22, 2011"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE","OXYCODONE AND ASPIRIN","A091670","001","TABLET","ORAL","325MG; 4.8355MG","","","","DR REDDYS LABORATORIES SA","Mar 16, 2011"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","CODOXY","A087464","001","TABLET","ORAL","325MG; 4.5MG; 0.38MG","","","","HALSEY DRUG CO INC","Jul 1, 1982"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","OXYCODONE AND ASPIRIN","A040255","001","TABLET","ORAL","325MG; 4.5MG; 0.38MG","","","","ANI PHARMACEUTICALS INC","Feb 27, 1998"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","OXYCODONE AND ASPIRIN","A040260","001","TABLET","ORAL","325MG; 4.5MG; 0.38MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Jul 17, 1998"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","OXYCODONE AND ASPIRIN","A087794","001","TABLET","ORAL","325MG; 4.5MG; 0.38MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","May 26, 1982"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","OXYCODONE AND ASPIRIN (HALF-STRENGTH)","A087742","001","TABLET","ORAL","325MG; 2.25MG; 0.19MG","","","","ROXANE LABORATORIES INC","Jun 4, 1982"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","PERCODAN","N007337","006","TABLET","ORAL","325MG; 4.5MG; 0.38MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","","","ENDO OPERATIONS LTD","Approved Prior to Jan 1, 1982"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","PERCODAN-DEMI","N007337","005","TABLET","ORAL","325MG; 2.25MG; 0.19MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","","","ENDO OPERATIONS LTD","Approved Prior to Jan 1, 1982"
"DISCN","ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE","ROXIPRIN","A087743","001","TABLET","ORAL","325MG; 4.5MG; 0.38MG","","","","ROXANE LABORATORIES INC","Jun 4, 1982"
"DISCN","ASPIRIN; PENTAZOCINE HYDROCHLORIDE","TALWIN COMPOUND","N016891","001","TABLET","ORAL","325MG; EQ 12.5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","SANOFI AVENTIS US LLC","Approved Prior to Jan 1, 1982"
"DISCN","ASPIRIN; PRAVASTATIN SODIUM","PRAVIGARD PAC (COPACKAGED)","N021387","001","TABLET","ORAL","81MG; 20MG","","","","BRISTOL MYERS SQUIBB CO","Jun 24, 2003"
"DISCN","ASPIRIN; PRAVASTATIN SODIUM","PRAVIGARD PAC (COPACKAGED)","N021387","002","TABLET","ORAL","81MG; 40MG","","","","BRISTOL MYERS SQUIBB CO","Jun 24, 2003"
"DISCN","ASPIRIN; PRAVASTATIN SODIUM","PRAVIGARD PAC (COPACKAGED)","N021387","003","TABLET","ORAL","81MG; 80MG","","","","BRISTOL MYERS SQUIBB CO","Jun 24, 2003"
"DISCN","ASPIRIN; PRAVASTATIN SODIUM","PRAVIGARD PAC (COPACKAGED)","N021387","004","TABLET","ORAL","325MG; 20MG","","","","BRISTOL MYERS SQUIBB CO","Jun 24, 2003"
"DISCN","ASPIRIN; PRAVASTATIN SODIUM","PRAVIGARD PAC (COPACKAGED)","N021387","005","TABLET","ORAL","325MG; 40MG","","","","BRISTOL MYERS SQUIBB CO","Jun 24, 2003"
"DISCN","ASPIRIN; PRAVASTATIN SODIUM","PRAVIGARD PAC (COPACKAGED)","N021387","006","TABLET","ORAL","325MG; 80MG","","","","BRISTOL MYERS SQUIBB CO","Jun 24, 2003"
