"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AUGMENTIN '250'","N050575","002","FOR SUSPENSION","ORAL","250MG/5ML; EQ 62.5MG BASE/5ML","AB","RLD","RS","US ANTIBIOTICS LLC","Aug 6, 1984"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AUGMENTIN ES-600","N050755","001","FOR SUSPENSION","ORAL","600MG/5ML; EQ 42.9MG BASE/5ML","AB","RLD","","US ANTIBIOTICS LLC","Jun 22, 2001"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A091569","001","TABLET","ORAL","250MG; EQ 125MG BASE","AB","","","AUROBINDO PHARMA LTD","Jan 20, 2012"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A205707","001","TABLET","ORAL","250MG; EQ 125MG BASE","AB","","","MICRO LABS LTD INDIA","Dec 30, 2016"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065189","001","TABLET","ORAL","250MG; EQ 125MG BASE","AB","","RS","SANDOZ INC","Aug 23, 2005"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A091569","002","TABLET","ORAL","500MG; EQ 125MG BASE","AB","","RS","AUROBINDO PHARMA LTD","Jan 20, 2012"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A209992","001","TABLET","ORAL","500MG; EQ 125MG BASE","AB","","","DEVA HOLDING AS","Sep 15, 2023"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A205707","002","TABLET","ORAL","500MG; EQ 125MG BASE","AB","","","MICRO LABS LTD INDIA","Dec 30, 2016"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065064","001","TABLET","ORAL","500MG; EQ 125MG BASE","AB","","","SANDOZ INC","Mar 15, 2002"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065101","001","TABLET","ORAL","500MG; EQ 125MG BASE","AB","","","TEVA PHARMACEUTICALS USA INC","Oct 30, 2002"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A091568","001","TABLET","ORAL","875MG; EQ 125MG BASE","AB","","","AUROBINDO PHARMA LTD","Jan 20, 2012"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A209991","001","TABLET","ORAL","875MG; EQ 125MG BASE","AB","","","DEVA HOLDING AS","Sep 15, 2023"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A203824","001","TABLET","ORAL","875MG; EQ 125MG BASE","AB","","","HIKMA PHARMACEUTICALS","Aug 23, 2016"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A204755","003","TABLET","ORAL","875MG; EQ 125MG BASE","AB","","","MICRO LABS LTD INDIA","Dec 30, 2016"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065063","001","TABLET","ORAL","875MG; EQ 125MG BASE","AB","","RS","SANDOZ INC","Mar 14, 2002"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065093","001","TABLET","ORAL","875MG; EQ 125MG BASE","AB","","","SANDOZ INC","Nov 21, 2002"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065096","001","TABLET","ORAL","875MG; EQ 125MG BASE","AB","","","TEVA PHARMACEUTICALS USA INC","Oct 29, 2002"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AUGMENTIN '875'","N050720","001","TABLET","ORAL","875MG; EQ 125MG BASE","AB","RLD","","US ANTIBIOTICS LLC","Feb 13, 1996"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065205","001","TABLET, CHEWABLE","ORAL","200MG; EQ 28.5MG BASE","","","","TEVA PHARMACEUTICALS USA INC","Feb 9, 2005"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A065205","002","TABLET, CHEWABLE","ORAL","400MG; EQ 57MG BASE","","","RS","TEVA PHARMACEUTICALS USA INC","Feb 9, 2005"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AMOXICILLIN AND CLAVULANATE POTASSIUM","A090227","001","TABLET, EXTENDED RELEASE","ORAL","1GM; EQ 62.5MG BASE","AB","","RS","SANDOZ INC","Apr 21, 2010"
"RX","AMOXICILLIN; CLAVULANATE POTASSIUM","AUGMENTIN XR","N050785","001","TABLET, EXTENDED RELEASE","ORAL","1GM; EQ 62.5MG BASE","AB","RLD","","US ANTIBIOTICS LLC","Sep 25, 2002"
"RX","AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN","TALICIA","N213004","001","CAPSULE, DELAYED RELEASE","ORAL","250MG; EQ 10MG BASE; 12.5MG","","RLD","RS","TALICIA HOLDINGS INC","Nov 1, 2019"
"RX","AMOXICILLIN; VONOPRAZAN FUMARATE","VOQUEZNA DUAL PAK","N215153","001","CAPSULE, TABLET","ORAL","500MG; EQ 20MG BASE","","RLD","RS","PHATHOM PHARMACEUTICALS INC","May 3, 2022"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062528","001","CAPSULE","ORAL","250MG","","","","LABORATORIOS ATRAL SARL","Aug 7, 1985"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062067","001","CAPSULE","ORAL","250MG","","","","MYLAN PHARMACEUTICALS INC","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062884","001","CAPSULE","ORAL","250MG","","","","STRIDES PHARMA INTERNATIONAL AG","Feb 25, 1988"
"DISCN","AMOXICILLIN","AMOXICILLIN","A065016","001","CAPSULE","ORAL","250MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Apr 8, 1999"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062853","001","CAPSULE","ORAL","250MG","","","","TEVA PHARMACEUTICALS USA INC","Dec 22, 1987"
"DISCN","AMOXICILLIN","AMOXICILLIN","A063030","001","CAPSULE","ORAL","250MG","","","","TEVA PHARMACEUTICALS USA INC","Feb 28, 1989"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062528","002","CAPSULE","ORAL","500MG","","","","LABORATORIOS ATRAL SARL","Aug 7, 1985"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062067","002","CAPSULE","ORAL","500MG","","","","MYLAN PHARMACEUTICALS INC","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062881","001","CAPSULE","ORAL","500MG","","","","STRIDES PHARMA INTERNATIONAL AG","Feb 25, 1988"
"DISCN","AMOXICILLIN","AMOXICILLIN","A065016","002","CAPSULE","ORAL","500MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Apr 8, 1999"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062854","001","CAPSULE","ORAL","500MG","","","","TEVA PHARMACEUTICALS USA INC","Dec 22, 1987"
"DISCN","AMOXICILLIN","AMOXICILLIN","A063031","001","CAPSULE","ORAL","500MG","","","","TEVA PHARMACEUTICALS USA INC","Feb 28, 1989"
"DISCN","AMOXICILLIN","AMOXIL","N050459","001","CAPSULE","ORAL","250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","GLAXOSMITHKLINE","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXIL","N050459","002","CAPSULE","ORAL","500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","GLAXOSMITHKLINE","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","TRIMOX","A061885","001","CAPSULE","ORAL","250MG","","","","APOTHECON INC DIV BRISTOL MYERS SQUIBB","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","TRIMOX","A063099","001","CAPSULE","ORAL","250MG","","","","APOTHECON INC DIV BRISTOL MYERS SQUIBB","Mar 20, 1992"
"DISCN","AMOXICILLIN","TRIMOX","A062098","001","CAPSULE","ORAL","250MG","","","","APOTHECON SUB BRISTOL MYERS SQUIBB CO","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","TRIMOX","A062152","001","CAPSULE","ORAL","250MG","","","","APOTHECON SUB BRISTOL MYERS SQUIBB CO","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","TRIMOX","A061885","002","CAPSULE","ORAL","500MG","","","","APOTHECON INC DIV BRISTOL MYERS SQUIBB","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","TRIMOX","A063099","002","CAPSULE","ORAL","500MG","","","","APOTHECON INC DIV BRISTOL MYERS SQUIBB","Mar 20, 1992"
"DISCN","AMOXICILLIN","TRIMOX","A062098","002","CAPSULE","ORAL","500MG","","","","APOTHECON SUB BRISTOL MYERS SQUIBB CO","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","TRIMOX","A062152","002","CAPSULE","ORAL","500MG","","","","APOTHECON SUB BRISTOL MYERS SQUIBB CO","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","UTIMOX","A062107","001","CAPSULE","ORAL","250MG","","","","PARKE DAVIS DIV WARNER LAMBERT CO","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","UTIMOX","A062107","002","CAPSULE","ORAL","500MG","","","","PARKE DAVIS DIV WARNER LAMBERT CO","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","WYMOX","A062120","001","CAPSULE","ORAL","250MG","","","","WYETH AYERST LABORATORIES","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","WYMOX","A062120","002","CAPSULE","ORAL","500MG","","","","WYETH AYERST LABORATORIES","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062059","001","FOR SUSPENSION","ORAL","125MG/5ML","","","","CHARTWELL RX SCIENCES LLC","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062090","001","FOR SUSPENSION","ORAL","125MG/5ML","","","","MYLAN PHARMACEUTICALS INC","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062927","001","FOR SUSPENSION","ORAL","125MG/5ML","","","","PH HEALTH LTD","Nov 25, 1988"
"DISCN","AMOXICILLIN","AMOXICILLIN","A061931","001","FOR SUSPENSION","ORAL","125MG/5ML","","","","TEVA PHARMACEUTICALS USA INC","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062946","001","FOR SUSPENSION","ORAL","125MG/5ML","","","","TEVA PHARMACEUTICALS USA INC","Nov 1, 1988"
"DISCN","AMOXICILLIN","AMOXICILLIN","A065113","001","FOR SUSPENSION","ORAL","200MG/5ML","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Nov 29, 2002"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062059","002","FOR SUSPENSION","ORAL","250MG/5ML","","","","CHARTWELL RX SCIENCES LLC","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062090","002","FOR SUSPENSION","ORAL","250MG/5ML","","","","MYLAN PHARMACEUTICALS INC","Approved Prior to Jan 1, 1982"
"DISCN","AMOXICILLIN","AMOXICILLIN","A062927","002","FOR SUSPENSION","ORAL","250MG/5ML","","","","PH HEALTH LTD","Nov 25, 1988"
"DISCN","AMOXICILLIN","AMOXICILLIN","A063001","001","FOR SUSPENSION","ORAL","250MG/5ML","","","","TEVA PHARMACEUTICALS USA INC","Jan 6, 1989"
