"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"RX","NAPROXEN","NAPROXEN","A074201","001","TABLET","ORAL","250MG","AB","","","TEVA PHARMACEUTICALS USA INC","Dec 21, 1993"
"RX","NAPROXEN","NAPROXEN","A078620","001","TABLET","ORAL","250MG","AB","","","ZYDUS PHARMACEUTICALS USA INC","Jun 7, 2007"
"RX","NAPROXEN","NAPROXEN","A091416","002","TABLET","ORAL","375MG","AB","","","ADAPTIS PHARMA PRIVATE LTD","Feb 14, 2011"
"RX","NAPROXEN","NAPROXEN","A075927","002","TABLET","ORAL","375MG","AB","","","AMNEAL PHARMACEUTICALS NY LLC","Dec 18, 2001"
"RX","NAPROXEN","NAPROXEN","A200429","002","TABLET","ORAL","375MG","AB","","","AUROBINDO PHARMA LTD","Nov 8, 2011"
"RX","NAPROXEN","NAPROXEN","A078250","002","TABLET","ORAL","375MG","AB","","","GLENMARK PHARMACEUTICALS LTD","Mar 28, 2007"
"RX","NAPROXEN","NAPROXEN","A074140","002","TABLET","ORAL","375MG","AB","","","GRANULES INDIA LTD","Dec 21, 1993"
"RX","NAPROXEN","NAPROXEN","A212517","002","TABLET","ORAL","375MG","AB","","","SCIEGEN PHARMACEUTICALS INC","Feb 21, 2020"
"RX","NAPROXEN","NAPROXEN","A074201","002","TABLET","ORAL","375MG","AB","","","TEVA PHARMACEUTICALS USA INC","Dec 21, 1993"
"RX","NAPROXEN","NAPROXEN","A078620","002","TABLET","ORAL","375MG","AB","","","ZYDUS PHARMACEUTICALS USA INC","Jun 7, 2007"
"RX","NAPROXEN","NAPROXEN","A091416","003","TABLET","ORAL","500MG","AB","","","ADAPTIS PHARMA PRIVATE LTD","Feb 14, 2011"
"RX","NAPROXEN","NAPROXEN","A075927","003","TABLET","ORAL","500MG","AB","","","AMNEAL PHARMACEUTICALS NY LLC","Dec 18, 2001"
"RX","NAPROXEN","NAPROXEN","A200429","003","TABLET","ORAL","500MG","AB","","","AUROBINDO PHARMA LTD","Nov 8, 2011"
"RX","NAPROXEN","NAPROXEN","A078250","003","TABLET","ORAL","500MG","AB","","","GLENMARK PHARMACEUTICALS LTD","Mar 28, 2007"
"RX","NAPROXEN","NAPROXEN","A074140","003","TABLET","ORAL","500MG","AB","","","GRANULES INDIA LTD","Dec 21, 1993"
"RX","NAPROXEN","NAPROXEN","A212517","003","TABLET","ORAL","500MG","AB","","","SCIEGEN PHARMACEUTICALS INC","Feb 21, 2020"
"RX","NAPROXEN","NAPROXEN","A074201","003","TABLET","ORAL","500MG","AB","","","TEVA PHARMACEUTICALS USA INC","Dec 21, 1993"
"RX","NAPROXEN","NAPROXEN","A078620","003","TABLET","ORAL","500MG","AB","","","ZYDUS PHARMACEUTICALS USA INC","Jun 7, 2007"
"RX","NAPROXEN","EC-NAPROSYN","N020067","002","TABLET, DELAYED RELEASE","ORAL","375MG","AB","RLD","RS","ATNAHS PHARMA US LTD","Oct 14, 1994"
"RX","NAPROXEN","EC-NAPROSYN","N020067","003","TABLET, DELAYED RELEASE","ORAL","500MG","AB","RLD","RS","ATNAHS PHARMA US LTD","Oct 14, 1994"
"RX","NAPROXEN","NAPROXEN","A075390","001","TABLET, DELAYED RELEASE","ORAL","375MG","AB","","","AUROBINDO PHARMA USA INC","Apr 19, 2001"
"RX","NAPROXEN","NAPROXEN","A218497","001","TABLET, DELAYED RELEASE","ORAL","375MG","AB","","","NOVITIUM PHARMA LLC","Jun 12, 2024"
"RX","NAPROXEN","NAPROXEN","A091432","001","TABLET, DELAYED RELEASE","ORAL","375MG","AB","","","NUVO PHAMACEUTICALS INC","Sep 19, 2011"
"RX","NAPROXEN","NAPROXEN","A075227","001","TABLET, DELAYED RELEASE","ORAL","375MG","AB","","","TEVA PHARMACEUTICALS USA INC","Jun 30, 1998"
"RX","NAPROXEN","NAPROXEN","A216908","001","TABLET, DELAYED RELEASE","ORAL","375MG","AB","","","TP ANDA HOLDINGS LLC","May 31, 2023"
"RX","NAPROXEN","NAPROXEN","A075390","002","TABLET, DELAYED RELEASE","ORAL","500MG","AB","","","AUROBINDO PHARMA USA INC","Apr 19, 2001"
"RX","NAPROXEN","NAPROXEN","A218497","002","TABLET, DELAYED RELEASE","ORAL","500MG","AB","","","NOVITIUM PHARMA LLC","Jun 12, 2024"
"RX","NAPROXEN","NAPROXEN","A091432","002","TABLET, DELAYED RELEASE","ORAL","500MG","AB","","","NUVO PHAMACEUTICALS INC","Sep 19, 2011"
"RX","NAPROXEN","NAPROXEN","A075227","002","TABLET, DELAYED RELEASE","ORAL","500MG","AB","","","TEVA PHARMACEUTICALS USA INC","Jun 30, 1998"
"RX","NAPROXEN","NAPROXEN","A216908","002","TABLET, DELAYED RELEASE","ORAL","500MG","AB","","","TP ANDA HOLDINGS LLC","May 31, 2023"
"RX","NAPROXEN SODIUM","ANAPROX DS","N018164","003","TABLET","ORAL","EQ 500MG BASE","AB","RLD","RS","ATNAHS PHARMA US LTD","Sep 30, 1987"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A200629","001","TABLET","ORAL","EQ 250MG BASE","AB","","","AUROBINDO PHARMA LTD","Oct 31, 2011"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A078486","001","TABLET","ORAL","EQ 250MG BASE","AB","","","DR REDDYS LABORATORIES LTD","Jul 26, 2007"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A078314","001","TABLET","ORAL","EQ 250MG BASE","AB","","","GLENMARK PHARMACEUTICALS LTD","Apr 27, 2007"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A212199","001","TABLET","ORAL","EQ 250MG BASE","AB","","","SCIEGEN PHARMACEUTICALS INC","Oct 30, 2019"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A200629","002","TABLET","ORAL","EQ 500MG BASE","AB","","","AUROBINDO PHARMA LTD","Oct 31, 2011"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A078486","002","TABLET","ORAL","EQ 500MG BASE","AB","","","DR REDDYS LABORATORIES LTD","Jul 26, 2007"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A078314","002","TABLET","ORAL","EQ 500MG BASE","AB","","","GLENMARK PHARMACEUTICALS LTD","Apr 27, 2007"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A212199","002","TABLET","ORAL","EQ 500MG BASE","AB","","","SCIEGEN PHARMACEUTICALS INC","Oct 30, 2019"
"RX","NAPROXEN SODIUM","NAPRELAN","N020353","001","TABLET, EXTENDED RELEASE","ORAL","EQ 375MG BASE","AB","RLD","","TWI PHARMACEUTICALS INC","Jan 5, 1996"
"RX","NAPROXEN SODIUM","NAPRELAN","N020353","002","TABLET, EXTENDED RELEASE","ORAL","EQ 500MG BASE","AB","RLD","","TWI PHARMACEUTICALS INC","Jan 5, 1996"
"RX","NAPROXEN SODIUM","NAPRELAN","N020353","003","TABLET, EXTENDED RELEASE","ORAL","EQ 750MG BASE","AB","RLD","RS","TWI PHARMACEUTICALS INC","Jan 5, 1996"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A075416","002","TABLET, EXTENDED RELEASE","ORAL","EQ 375MG BASE","AB","","","ACTAVIS LABORATORIES FL INC","Apr 23, 2003"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A075416","001","TABLET, EXTENDED RELEASE","ORAL","EQ 500MG BASE","AB","","","ACTAVIS LABORATORIES FL INC","Aug 27, 2002"
"RX","NAPROXEN SODIUM","NAPROXEN SODIUM","A075416","003","TABLET, EXTENDED RELEASE","ORAL","EQ 750MG BASE","AB","","","ACTAVIS LABORATORIES FL INC","Aug 11, 2016"
"RX","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE","SUMATRIPTAN AND NAPROXEN SODIUM","A207457","001","TABLET","ORAL","500MG; EQ 85MG BASE","AB","","","AUROBINDO PHARMA LTD","Feb 15, 2018"
"RX","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE","SUMATRIPTAN AND NAPROXEN SODIUM","A090872","001","TABLET","ORAL","500MG; EQ 85MG BASE","AB","","","RISING PHARMA HOLDINGS INC","Sep 4, 2018"
"RX","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE","SUMATRIPTAN AND NAPROXEN SODIUM","A202803","001","TABLET","ORAL","500MG; EQ 85MG BASE","AB","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Jul 20, 2018"
"RX","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE","TREXIMET","N021926","001","TABLET","ORAL","500MG; EQ 85MG BASE","AB","RLD","RS","CURRAX PHARMACEUTICALS LLC","Apr 15, 2008"
"OTC","DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN; NAPROXEN SODIUM","MUCINEX 12HR COLD & FEVER MULTI-SYMPTOM","N217338","001","TABLET, EXTENDED RELEASE","ORAL","30MG; 600MG; 110MG","","RLD","RS","RB HEALTH US LLC","Dec 22, 2025"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; NAPROXEN SODIUM","ALEVE PM","N205352","001","TABLET","ORAL","25MG; 220MG","","RLD","RS","BAYER HEALTHCARE CONSUMER CARE","Jan 17, 2014"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; NAPROXEN SODIUM","NAPROXEN SODIUM AND DIPHENHYDRAMINE HYDROCHLORIDE","A209726","001","TABLET","ORAL","25MG; 220MG","","","","AMNEAL PHARMACEUTICALS CO GMBH","Oct 23, 2018"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; NAPROXEN SODIUM","NAPROXEN SODIUM AND DIPHENHYDRAMINE HYDROCHLORIDE","A211830","001","TABLET","ORAL","25MG; 220MG","","","","COREPHARMA LLC","Aug 22, 2019"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; NAPROXEN SODIUM","NAPROXEN SODIUM AND DIPHENHYDRAMINE HYDROCHLORIDE","A213663","001","TABLET","ORAL","25MG; 220MG","","","","GRANULES INDIA LTD","Sep 24, 2020"
"OTC","DIPHENHYDRAMINE HYDROCHLORIDE; NAPROXEN SODIUM","NAPROXEN SODIUM AND DIPHENHYDRAMINE HYDROCHLORIDE","A208499","001","TABLET","ORAL","25MG; 220MG","","","","PERRIGO R AND D CO","May 10, 2019"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","N021920","001","CAPSULE","ORAL","EQ 200MG BASE","","RLD","RS","BIONPHARMA INC","Feb 17, 2006"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A202807","001","CAPSULE","ORAL","EQ 200MG BASE","","","","CATALENT PHARMA SOLUTIONS LLC","Jan 4, 2019"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A214463","001","CAPSULE","ORAL","EQ 200MG BASE","","","","PATHEON SOFTGELS BV","Jan 10, 2023"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A208363","001","CAPSULE","ORAL","EQ 200MG BASE","","","","PURACAP PHARMACEUTICAL LLC","Mar 15, 2018"
"OTC","NAPROXEN SODIUM","ALEVE","N020204","002","TABLET","ORAL","220MG","","RLD","RS","BAYER HEALTHCARE LLC","Jan 11, 1994"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A079096","001","TABLET","ORAL","220MG","","","","AMNEAL PHARMACEUTICALS NY LLC","Dec 16, 2008"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A205497","001","TABLET","ORAL","220MG","","","","AUROBINDO PHARMA LTD","Mar 18, 2016"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A074635","001","TABLET","ORAL","220MG","","","","CONTRACT PHARMACAL CORP","Jan 13, 1997"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A075168","001","TABLET","ORAL","220MG","","","","DR REDDYS LABORATORIES INC","Jul 28, 1998"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A091353","001","TABLET","ORAL","220MG","","","","GRANULES INDIA LTD","Sep 20, 2011"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A211065","001","TABLET","ORAL","220MG","","","","HETERO LABS LTD UNIT V","Oct 28, 2022"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A074661","001","TABLET","ORAL","220MG","","","","L PERRIGO CO","Jan 13, 1997"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A204872","001","TABLET","ORAL","220MG","","","","LNK INTERNATIONAL INC","Jan 23, 2017"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A090545","001","TABLET","ORAL","220MG","","","","MARKSANS PHARMA LTD","Mar 16, 2011"
"OTC","NAPROXEN SODIUM","NAPROXEN SODIUM","A212033","001","TABLET","ORAL","220MG","","","","YICHANG HUMANWELL PHARMACEUTICAL CO LTD","Aug 30, 2019"
"OTC","NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE","NAPROXEN SODIUM AND PSEUDOEPHEDRINE HYDROCHLORIDE","A211360","001","TABLET, EXTENDED RELEASE","ORAL","220MG; 120MG","","","","AUROBINDO PHARMA LTD","Jun 1, 2022"
"OTC","NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE","NAPROXEN SODIUM AND PSEUDOEPHEDRINE HYDROCHLORIDE","A077381","001","TABLET, EXTENDED RELEASE","ORAL","220MG; 120MG","","","","DR REDDYS LABORATORIES INC","Sep 27, 2006"
"OTC","NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE","NAPROXEN SODIUM AND PSEUDOEPHEDRINE HYDROCHLORIDE","A076518","001","TABLET, EXTENDED RELEASE","ORAL","220MG; 120MG","","","RS","L PERRIGO CO","Mar 17, 2004"
"DISCN","DIPHENHYDRAMINE HYDROCHLORIDE; NAPROXEN SODIUM","NAPROXEN SODIUM AND DIPHENHYDRAMINE HYDROCHLORIDE","A207597","001","TABLET","ORAL","25MG; 220MG","","","","P AND L DEVELOPMENT LLC","Jan 25, 2019"
"DISCN","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","NAPROXEN AND ESOMEPRAZOLE MAGNESIUM","A204470","001","TABLET, DELAYED RELEASE","ORAL","EQ 20MG BASE; 375MG","","","","ACTAVIS LABORATORIES FL INC","Aug 24, 2022"
"DISCN","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","NAPROXEN AND ESOMEPRAZOLE MAGNESIUM","A204920","001","TABLET, DELAYED RELEASE","ORAL","EQ 20MG BASE; 375MG","","","","PHARMOBEDIENT CONSULTING LLC","Jul 20, 2021"
"DISCN","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","NAPROXEN AND ESOMEPRAZOLE MAGNESIUM","A204470","002","TABLET, DELAYED RELEASE","ORAL","EQ 20MG BASE; 500MG","","","","ACTAVIS LABORATORIES FL INC","Aug 24, 2022"
"DISCN","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","NAPROXEN AND ESOMEPRAZOLE MAGNESIUM","A204920","002","TABLET, DELAYED RELEASE","ORAL","EQ 20MG BASE; 500MG","","","","PHARMOBEDIENT CONSULTING LLC","Jul 20, 2021"
"DISCN","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","VIMOVO","N022511","002","TABLET, DELAYED RELEASE","ORAL","EQ 20MG BASE; 375MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","HORIZON MEDICINES LLC","Apr 30, 2010"
"DISCN","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","VIMOVO","N022511","001","TABLET, DELAYED RELEASE","ORAL","EQ 20MG BASE; 500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","HORIZON MEDICINES LLC","Apr 30, 2010"
"DISCN","LANSOPRAZOLE; NAPROXEN","PREVACID NAPRAPAC 250 (COPACKAGED)","N021507","002","CAPSULE, DELAYED REL PELLETS, TABLET","ORAL","15MG,N/A; N/A,250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","TAKEDA PHARMACEUTICALS NORTH AMERICA INC","Nov 14, 2003"
"DISCN","LANSOPRAZOLE; NAPROXEN","PREVACID NAPRAPAC 375 (COPACKAGED)","N021507","003","CAPSULE, DELAYED REL PELLETS, TABLET","ORAL","15MG,N/A; N/A,375MG","","","","TAKEDA PHARMACEUTICALS NORTH AMERICA INC","Nov 14, 2003"
"DISCN","LANSOPRAZOLE; NAPROXEN","PREVACID NAPRAPAC 500 (COPACKAGED)","N021507","004","CAPSULE, DELAYED REL PELLETS, TABLET","ORAL","15MG,N/A; N/A,500MG","","","","TAKEDA PHARMACEUTICALS NORTH AMERICA INC","Nov 14, 2003"
"DISCN","NAPROXEN","NAPROSYN","N017581","002","TABLET","ORAL","250MG","","RLD","","ATNAHS PHARMA US LTD","Approved Prior to Jan 1, 1982"
"DISCN","NAPROXEN","NAPROSYN","N017581","003","TABLET","ORAL","375MG","","RLD","","ATNAHS PHARMA US LTD","Approved Prior to Jan 1, 1982"
"DISCN","NAPROXEN","NAPROXEN","A074410","001","TABLET","ORAL","250MG","","","","CHARTWELL MOLECULES LLC","Apr 28, 1995"
"DISCN","NAPROXEN","NAPROXEN","A074105","001","TABLET","ORAL","250MG","","","","DAVA PHARMACEUTICALS INC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074110","001","TABLET","ORAL","250MG","","","","HAMILTON PHARMACEUTICALS LTD","Oct 30, 1992"
"DISCN","NAPROXEN","NAPROXEN","A076494","001","TABLET","ORAL","250MG","","","","HIKMA INTERNATIONAL PHARMACEUTICALS LLC","Jan 14, 2004"
"DISCN","NAPROXEN","NAPROXEN","A091305","001","TABLET","ORAL","250MG","","","","INVAGEN PHARMACEUTICALS INC","Aug 24, 2011"
"DISCN","NAPROXEN","NAPROXEN","A074111","001","TABLET","ORAL","250MG","","","","IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA","Feb 28, 1995"
"DISCN","NAPROXEN","NAPROXEN","A077339","001","TABLET","ORAL","250MG","","","","L PERRIGO CO","Apr 27, 2005"
"DISCN","NAPROXEN","NAPROXEN","A074121","001","TABLET","ORAL","250MG","","","","PHARMOBEDIENT CONSULTING LLC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074182","001","TABLET","ORAL","250MG","","","","PLIVA INC","Jun 27, 1996"
"DISCN","NAPROXEN","NAPROXEN","A074263","001","TABLET","ORAL","250MG","","","","PUREPAC PHARMACEUTICAL CO","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074211","001","TABLET","ORAL","250MG","","","","ROXANE LABORATORIES INC","Feb 28, 1994"
"DISCN","NAPROXEN","NAPROXEN","A074207","001","TABLET","ORAL","250MG","","","","TEVA PHARMACEUTICALS USA","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074129","001","TABLET","ORAL","250MG","","","","TEVA PHARMACEUTICALS USA INC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074216","001","TABLET","ORAL","250MG","","","","TEVA PHARMACEUTICALS USA INC","Apr 11, 1996"
"DISCN","NAPROXEN","NAPROXEN","A074457","001","TABLET","ORAL","250MG","","","","WATSON LABORATORIES INC","May 31, 1995"
"DISCN","NAPROXEN","NAPROXEN","A074163","001","TABLET","ORAL","250MG","","","","WATSON LABORATORIES INC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC","Feb 10, 1995"
"DISCN","NAPROXEN","NAPROXEN","A074410","002","TABLET","ORAL","375MG","","","","CHARTWELL MOLECULES LLC","Apr 28, 1995"
"DISCN","NAPROXEN","NAPROXEN","A074105","002","TABLET","ORAL","375MG","","","","DAVA PHARMACEUTICALS INC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074110","002","TABLET","ORAL","375MG","","","","HAMILTON PHARMACEUTICALS LTD","Oct 30, 1992"
"DISCN","NAPROXEN","NAPROXEN","A076494","002","TABLET","ORAL","375MG","","","","HIKMA INTERNATIONAL PHARMACEUTICALS LLC","Jan 14, 2004"
"DISCN","NAPROXEN","NAPROXEN","A091305","002","TABLET","ORAL","375MG","","","","INVAGEN PHARMACEUTICALS INC","Aug 24, 2011"
"DISCN","NAPROXEN","NAPROXEN","A074111","002","TABLET","ORAL","375MG","","","","IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA","Feb 28, 1995"
"DISCN","NAPROXEN","NAPROXEN","A077339","002","TABLET","ORAL","375MG","","","","L PERRIGO CO","Apr 27, 2005"
"DISCN","NAPROXEN","NAPROXEN","A074121","002","TABLET","ORAL","375MG","","","","PHARMOBEDIENT CONSULTING LLC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074182","002","TABLET","ORAL","375MG","","","","PLIVA INC","Jun 27, 1996"
"DISCN","NAPROXEN","NAPROXEN","A074263","002","TABLET","ORAL","375MG","","","","PUREPAC PHARMACEUTICAL CO","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074211","002","TABLET","ORAL","375MG","","","","ROXANE LABORATORIES INC","Feb 28, 1994"
"DISCN","NAPROXEN","NAPROXEN","A074207","002","TABLET","ORAL","375MG","","","","TEVA PHARMACEUTICALS USA","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074129","002","TABLET","ORAL","375MG","","","","TEVA PHARMACEUTICALS USA INC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074216","002","TABLET","ORAL","375MG","","","","TEVA PHARMACEUTICALS USA INC","Apr 11, 1996"
"DISCN","NAPROXEN","NAPROXEN","A074457","002","TABLET","ORAL","375MG","","","","WATSON LABORATORIES INC","May 31, 1995"
"DISCN","NAPROXEN","NAPROXEN","A074163","002","TABLET","ORAL","375MG","","","","WATSON LABORATORIES INC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC","Feb 10, 1995"
"DISCN","NAPROXEN","NAPROXEN","A074410","003","TABLET","ORAL","500MG","","","","CHARTWELL MOLECULES LLC","Apr 28, 1995"
"DISCN","NAPROXEN","NAPROXEN","A074105","003","TABLET","ORAL","500MG","","","","DAVA PHARMACEUTICALS INC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074110","003","TABLET","ORAL","500MG","","","","HAMILTON PHARMACEUTICALS LTD","Oct 30, 1992"
"DISCN","NAPROXEN","NAPROXEN","A076494","003","TABLET","ORAL","500MG","","","","HIKMA INTERNATIONAL PHARMACEUTICALS LLC","Jan 14, 2004"
"DISCN","NAPROXEN","NAPROXEN","A091305","003","TABLET","ORAL","500MG","","","","INVAGEN PHARMACEUTICALS INC","Aug 24, 2011"
"DISCN","NAPROXEN","NAPROXEN","A074111","003","TABLET","ORAL","500MG","","","","IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA","Feb 28, 1995"
"DISCN","NAPROXEN","NAPROXEN","A077339","003","TABLET","ORAL","500MG","","","","L PERRIGO CO","Apr 27, 2005"
"DISCN","NAPROXEN","NAPROXEN","A074121","003","TABLET","ORAL","500MG","","","","PHARMOBEDIENT CONSULTING LLC","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074182","003","TABLET","ORAL","500MG","","","","PLIVA INC","Jun 27, 1996"
"DISCN","NAPROXEN","NAPROXEN","A074263","003","TABLET","ORAL","500MG","","","","PUREPAC PHARMACEUTICAL CO","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074211","003","TABLET","ORAL","500MG","","","","ROXANE LABORATORIES INC","Feb 28, 1994"
"DISCN","NAPROXEN","NAPROXEN","A074207","003","TABLET","ORAL","500MG","","","","TEVA PHARMACEUTICALS USA","Dec 21, 1993"
"DISCN","NAPROXEN","NAPROXEN","A074129","003","TABLET","ORAL","500MG","","","","TEVA PHARMACEUTICALS USA INC","Dec 21, 1993"
