"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"OTC","DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN","MUCINEX DM","N021620","001","TABLET, EXTENDED RELEASE","ORAL","60MG; 1.2GM","","RLD","RS","RB HEALTH US LLC","Apr 29, 2004"
"OTC","DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN; NAPROXEN SODIUM","MUCINEX 12HR COLD & FEVER MULTI-SYMPTOM","N217338","001","TABLET, EXTENDED RELEASE","ORAL","30MG; 600MG; 110MG","","RLD","RS","RB HEALTH US LLC","Dec 22, 2025"
"OTC","GUAIFENESIN","GUAIFENESIN","A207342","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","AMNEAL PHARMACEUTICALS OF NEW YORK LLC","Jul 11, 2018"
"OTC","GUAIFENESIN","GUAIFENESIN","A210453","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","AUROBINDO PHARMA LTD","Oct 21, 2019"
"OTC","GUAIFENESIN","GUAIFENESIN","A215932","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","DR REDDYS LABORATORIES LTD","Mar 15, 2022"
"OTC","GUAIFENESIN","GUAIFENESIN","A213420","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","GRANULES INDIA LTD","May 8, 2020"
"OTC","GUAIFENESIN","GUAIFENESIN","A209215","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","GUARDIAN DRUG CO","Sep 6, 2017"
"OTC","GUAIFENESIN","GUAIFENESIN","A217780","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","MARKSANS PHARMA LTD","Aug 21, 2023"
"OTC","GUAIFENESIN","GUAIFENESIN","A209254","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","OHM LABORATORIES INC","Jul 16, 2018"
"OTC","GUAIFENESIN","GUAIFENESIN","A078912","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","","","PERRIGO R AND D CO","Nov 23, 2011"
"OTC","GUAIFENESIN","GUAIFENESIN","A091009","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","ACTAVIS LABORATORIES FL INC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC","Sep 3, 2015"
"OTC","GUAIFENESIN","GUAIFENESIN","A207342","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","AMNEAL PHARMACEUTICALS OF NEW YORK LLC","Jul 11, 2018"
"OTC","GUAIFENESIN","GUAIFENESIN","A210453","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","AUROBINDO PHARMA LTD","Oct 21, 2019"
"OTC","GUAIFENESIN","GUAIFENESIN","A215932","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","DR REDDYS LABORATORIES LTD","Mar 15, 2022"
"OTC","GUAIFENESIN","GUAIFENESIN","A213420","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","GRANULES INDIA LTD","May 8, 2020"
"OTC","GUAIFENESIN","GUAIFENESIN","A209215","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","GUARDIAN DRUG CO","Sep 6, 2017"
"OTC","GUAIFENESIN","GUAIFENESIN","A217780","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","MARKSANS PHARMA LTD","Aug 21, 2023"
"OTC","GUAIFENESIN","GUAIFENESIN","A209254","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","OHM LABORATORIES INC","Jul 16, 2018"
"OTC","GUAIFENESIN","GUAIFENESIN","A078912","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","","","PERRIGO R AND D CO","Nov 5, 2020"
"OTC","GUAIFENESIN","MUCINEX","N021282","001","TABLET, EXTENDED RELEASE","ORAL","600MG","","RLD","","RB HEALTH US LLC","Jul 12, 2002"
"OTC","GUAIFENESIN","MUCINEX","N021282","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM","","RLD","RS","RB HEALTH US LLC","Dec 18, 2002"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A091071","001","TABLET, EXTENDED RELEASE","ORAL","600MG; 60MG","","","","ACTAVIS LABORATORIES FL INC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC","May 27, 2015"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A213203","001","TABLET, EXTENDED RELEASE","ORAL","600MG; 60MG","","","","AUROBINDO PHARMA LTD","Mar 25, 2020"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A208369","001","TABLET, EXTENDED RELEASE","ORAL","600MG; 60MG","","","","DR REDDYS LABORATORIES LTD","Dec 29, 2017"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A214407","001","TABLET, EXTENDED RELEASE","ORAL","600MG; 60MG","","","","L PERRIGO CO","Feb 1, 2022"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A212542","001","TABLET, EXTENDED RELEASE","ORAL","600MG; 60MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Apr 28, 2020"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A213203","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM; 120MG","","","","AUROBINDO PHARMA LTD","Mar 25, 2020"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A208369","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM; 120MG","","","","DR REDDYS LABORATORIES LTD","Dec 29, 2017"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A214407","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM; 120MG","","","","L PERRIGO CO","Feb 1, 2022"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A212542","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM; 120MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Apr 28, 2020"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A091071","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM; 120MG","","","","ACTAVIS LABORATORIES FL INC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC","May 27, 2015"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","MUCINEX D","N021585","001","TABLET, EXTENDED RELEASE","ORAL","600MG; 60MG","","RLD","","RB HEALTH US LLC","Jun 22, 2004"
"OTC","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","MUCINEX D","N021585","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM; 120MG","","RLD","RS","RB HEALTH US LLC","Jun 22, 2004"
"DISCN","GUAIFENESIN; HYDROCODONE BITARTRATE","FLOWTUSS","N022424","001","SOLUTION","ORAL","200MG/5ML; 2.5MG/5ML","","","","CHARTWELL RX SCIENCES LLC","May 14, 2015"
"DISCN","GUAIFENESIN; HYDROCODONE BITARTRATE","OBREDON","N205474","001","SOLUTION","ORAL","200MG/5ML; 2.5MG/5ML","","RLD","","SOVEREIGN PHARMACEUTICALS LLC","Nov 14, 2014"
"DISCN","GUAIFENESIN; HYDROCODONE BITARTRATE","XTRELUS","N208085","001","TABLET","ORAL","400MG; 5MG","","RLD","","ECI PHARMACEUTICALS LLC","Apr 25, 2018"
"DISCN","GUAIFENESIN; HYDROCODONE BITARTRATE; PSEUDOEPHEDRINE HYDROCHLORIDE","HYCOFENIX","N022279","001","SOLUTION","ORAL","200MG/5ML; 2.5MG/5ML; 30MG/5ML","","RLD","","CHARTWELL RX SCIENCES LLC","May 14, 2015"
"DISCN","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A216082","001","TABLET, EXTENDED RELEASE","ORAL","600MG; 60MG","","","","GRANULES INDIA LTD","Aug 22, 2022"
"DISCN","GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE","GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A216082","002","TABLET, EXTENDED RELEASE","ORAL","1.2GM; 120MG","","","","GRANULES INDIA LTD","Aug 22, 2022"
