"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"RX","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A200503","002","TABLET, EXTENDED RELEASE","ORAL","200MG","AB1","","","LUPIN LTD","Aug 29, 2011"
"RX","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A209404","002","TABLET, EXTENDED RELEASE","ORAL","200MG","AB1","","","MACLEODS PHARMACEUTICALS LTD","Jan 31, 2025"
"RX","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A200503","003","TABLET, EXTENDED RELEASE","ORAL","300MG","AB1","","","LUPIN LTD","Aug 29, 2011"
"RX","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A209404","003","TABLET, EXTENDED RELEASE","ORAL","300MG","AB1","","","MACLEODS PHARMACEUTICALS LTD","Jan 31, 2025"
"DISCN","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN","A076475","001","TABLET","ORAL","325MG; 37.5MG","","","","CHARTWELL RX SCIENCES LLC","Apr 21, 2005"
"DISCN","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN","A076914","001","TABLET","ORAL","325MG; 37.5MG","","","","GRAVITI PHARMACEUTICALS PRIVATE LTD","Jul 26, 2006"
"DISCN","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN","A206885","001","TABLET","ORAL","325MG; 37.5MG","","","","MACLEODS PHARMACEUTICALS LTD","May 2, 2017"
"DISCN","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN","A078778","001","TABLET","ORAL","325MG; 37.5MG","","","","MPP PHARMA LLC","Apr 7, 2014"
"DISCN","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN","A077184","001","TABLET","ORAL","325MG; 37.5MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Dec 16, 2005"
"DISCN","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","ULTRACET","N021123","001","TABLET","ORAL","325MG; 37.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","JANSSEN PHARMACEUTICALS INC","Aug 15, 2001"
"DISCN","CELECOXIB; TRAMADOL HYDROCHLORIDE","SEGLENTIS","N213426","001","TABLET","ORAL","56MG; 44MG","","RLD","","KOWA PHARMACEUTICALS AMERICA INC","Oct 15, 2021"
"DISCN","TRAMADOL HYDROCHLORIDE","CONZIP","N022370","004","CAPSULE, EXTENDED RELEASE","ORAL","150MG","","RLD","","CIPHER PHARMACEUTICALS INC","Aug 1, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","QDOLO","N214044","001","SOLUTION","ORAL","5MG/ML","","RLD","","ATHENA BIOSCIENCE LLC","Sep 1, 2020"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A202390","001","TABLET","ORAL","50MG","","","","ACCORD HEALTHCARE INC","May 16, 2013"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075960","001","TABLET","ORAL","50MG","","","","ACTAVIS ELIZABETH LLC","Jun 19, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075981","001","TABLET","ORAL","50MG","","","","APOTEX INC","Jul 10, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075974","001","TABLET","ORAL","50MG","","","","ASTA MEDICA INC","Jul 12, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A201973","001","TABLET","ORAL","50MG","","","","IPCA LABORATORIES LTD","Nov 16, 2012"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075963","001","TABLET","ORAL","50MG","","","","IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA","Jul 3, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A205702","001","TABLET","ORAL","50MG","","","","MACLEODS PHARMACEUTICALS LTD","Sep 25, 2015"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075980","001","TABLET","ORAL","50MG","","","","MYLAN PHARMACEUTICALS INC","Nov 21, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075986","001","TABLET","ORAL","50MG","","","","MYLAN PHARMACEUTICALS INC","Jun 21, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A078935","001","TABLET","ORAL","50MG","","","","NORTHSTAR HEALTHCARE HOLDINGS LTD","May 26, 2010"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075982","001","TABLET","ORAL","50MG","","","","PLIVA INC","Jul 1, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A206706","001","TABLET","ORAL","50MG","","","","PURACAP LABORATORIES LLC DBA BLU PHARMACEUTICALS","Jul 2, 2019"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075983","001","TABLET","ORAL","50MG","","","","SPECGX LLC","Jun 25, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A076100","001","TABLET","ORAL","50MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Jun 20, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A075962","001","TABLET","ORAL","50MG","","","","WATSON LABORATORIES","Jun 24, 2002"
"DISCN","TRAMADOL HYDROCHLORIDE","ULTRAM","N020281","002","TABLET","ORAL","50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","JANSSEN PHARMACEUTICALS INC","Mar 3, 1995"
"DISCN","TRAMADOL HYDROCHLORIDE","ULTRAM","N020281","001","TABLET","ORAL","100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","JANSSEN PHARMACEUTICALS INC","Mar 3, 1995"
"DISCN","TRAMADOL HYDROCHLORIDE","RYZOLT","N021745","001","TABLET, EXTENDED RELEASE","ORAL","100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","PURDUE PHARMA PRODUCTS LP","Dec 30, 2008"
"DISCN","TRAMADOL HYDROCHLORIDE","RYZOLT","N021745","002","TABLET, EXTENDED RELEASE","ORAL","200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","PURDUE PHARMA PRODUCTS LP","Dec 30, 2008"
"DISCN","TRAMADOL HYDROCHLORIDE","RYZOLT","N021745","003","TABLET, EXTENDED RELEASE","ORAL","300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","PURDUE PHARMA PRODUCTS LP","Dec 30, 2008"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A091609","001","TABLET, EXTENDED RELEASE","ORAL","100MG","","","","ACTAVIS ELIZABETH LLC","Jun 27, 2012"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A204421","001","TABLET, EXTENDED RELEASE","ORAL","100MG","","","","AUROBINDO PHARMA LTD","Oct 20, 2015"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A205257","001","TABLET, EXTENDED RELEASE","ORAL","100MG","","","","MYLAN PHARMACEUTICALS INC","Dec 22, 2015"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A200491","001","TABLET, EXTENDED RELEASE","ORAL","100MG","","","","PH HEALTH LTD","Jun 27, 2012"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A078783","001","TABLET, EXTENDED RELEASE","ORAL","100MG","","","","STRIDES PHARMA INTERNATIONAL AG","Nov 13, 2009"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A091607","001","TABLET, EXTENDED RELEASE","ORAL","100MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Dec 30, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A201384","001","TABLET, EXTENDED RELEASE","ORAL","100MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Dec 7, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A091609","002","TABLET, EXTENDED RELEASE","ORAL","200MG","","","","ACTAVIS ELIZABETH LLC","Jun 27, 2012"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A204421","002","TABLET, EXTENDED RELEASE","ORAL","200MG","","","","AUROBINDO PHARMA LTD","Oct 20, 2015"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A205257","002","TABLET, EXTENDED RELEASE","ORAL","200MG","","","","MYLAN PHARMACEUTICALS INC","Dec 22, 2015"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A200491","002","TABLET, EXTENDED RELEASE","ORAL","200MG","","","","PH HEALTH LTD","Jun 27, 2012"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A078783","002","TABLET, EXTENDED RELEASE","ORAL","200MG","","","","STRIDES PHARMA INTERNATIONAL AG","Nov 13, 2009"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A091607","002","TABLET, EXTENDED RELEASE","ORAL","200MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Dec 30, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A201384","002","TABLET, EXTENDED RELEASE","ORAL","200MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Dec 7, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A091609","003","TABLET, EXTENDED RELEASE","ORAL","300MG","","","","ACTAVIS ELIZABETH LLC","Jun 27, 2012"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A204421","003","TABLET, EXTENDED RELEASE","ORAL","300MG","","","","AUROBINDO PHARMA LTD","Oct 20, 2015"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A205257","003","TABLET, EXTENDED RELEASE","ORAL","300MG","","","","MYLAN PHARMACEUTICALS INC","Dec 22, 2015"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A200491","003","TABLET, EXTENDED RELEASE","ORAL","300MG","","","","PH HEALTH LTD","Jun 27, 2012"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A078783","003","TABLET, EXTENDED RELEASE","ORAL","300MG","","","","STRIDES PHARMA INTERNATIONAL AG","Sep 20, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A091607","003","TABLET, EXTENDED RELEASE","ORAL","300MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Dec 30, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","TRAMADOL HYDROCHLORIDE","A201384","003","TABLET, EXTENDED RELEASE","ORAL","300MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Dec 7, 2011"
"DISCN","TRAMADOL HYDROCHLORIDE","ULTRAM ER","N021692","001","TABLET, EXTENDED RELEASE","ORAL","100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","Sep 8, 2005"
"DISCN","TRAMADOL HYDROCHLORIDE","ULTRAM ER","N021692","002","TABLET, EXTENDED RELEASE","ORAL","200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","Sep 8, 2005"
"DISCN","TRAMADOL HYDROCHLORIDE","ULTRAM ER","N021692","003","TABLET, EXTENDED RELEASE","ORAL","300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","Sep 8, 2005"
"DISCN","TRAMADOL HYDROCHLORIDE","RYBIX ODT","N021693","001","TABLET, ORALLY DISINTEGRATING","ORAL","50MG","","","","SHIONOGI INC","May 5, 2005"
